Song ID,Song Title,Lenght,Country,Artist,Album,Plays,Date Added,Last  Played,Genre,,,,
795,How Deep Is Your Love,4:06,UK,Bee Gees,Bee Gee: Greatest (Bonus Video Version) (Remastered),65,"2/19/17, 10:06 PM","3/22/21, 8:02 PM",Disco,,,,
796,History (Ft. Damon C Scott),4:26,USA,Gigamesh,All My Life - EP,117,"2/8/17, 4:47 PM","9/19/21, 10:26 AM",Dance,,,,
797,We're A Couple Of Misfits - Rudolph The Red-Nosed Reindeer (Original Soundtrack),1:24,USA,Rudolph,,102,"1/30/17, 4:48 PM","10/1/21, 6:52 AM",Oldies,,,,
798,Fame and Fortune from Rudolph The Red-nosed Reindeer,1:00,USA,Rudolph,,59,"1/30/17, 4:46 PM","1/31/19, 4:15 PM",Oldies,,,,
799,I'm an Albatraoz,2:29,SWE,AronChupa,,56,"1/27/17, 10:45 PM","4/10/21, 9:36 PM",Dance,,,,
800,Andalouse,2:53,FR,Kendji Girac,,77,"1/27/17, 7:08 PM","6/5/21, 2:26 PM",Variete Francaise,,,,
801,Treat You Better,3:06,CA,Shawn Mendes,,81,"1/27/17, 1:47 PM","12/16/20, 7:37 PM",Pop,,,,
802,Lone Digger,2:50,FR,Caravan Palace,Caravan Palace,93,"1/27/17, 1:42 PM","9/5/20, 5:19 PM",Dance,,,,
803,The House of the Rising Sun,4:19,UK,The Animals,,69,"1/3/17, 8:06 PM","11/15/20, 2:22 PM",Pop,,,,
804,On My Way,3:41,UK,Phil Collins,Phil Collins Greatest Hits,76,"1/3/17, 8:03 PM","6/22/21, 5:44 AM",Soundtrack,,,,
805,Can't stop loving you (HQ),4:18,UK,Phil Collins,Phil Collins Greatest Hits,86,"1/3/17, 8:02 PM","12/2/20, 6:49 AM",Pop,,,,
806,Hard to Say I'm Sorry,3:37,USA,Chicago,The Very Best of Chicago,529,"1/3/17, 7:50 PM","9/15/21, 11:46 AM",Soft Rock,,,,
807,Five Hours,5:29,USA,Deorro,,82,"1/2/17, 9:04 AM","10/22/20, 8:15 PM",Dance,,,,
808,The ride of the Valkyries,4:51,DE,Richard Wagner,,110,"1/2/17, 8:56 AM","9/27/21, 7:42 AM",Soundtrack,,,,
809,My Life,4:45,USA,Billy Joel,The Essential Billy Joel,225,"1/1/17, 3:09 PM","4/12/21, 2:38 PM",Pop Rock,,,,
810,Red Rubber Ball V2,1:54,DE,Image (Band),,203,"12/26/16, 9:03 AM","5/24/21, 8:48 PM",Oldies,,,,
811,Theme of Sun Memory,5:51,FR,A1st,,104,"12/21/16, 1:23 PM","5/31/21, 3:04 PM",Electronic,,,,
812,Everybody's Talkin',2:38,USA,Harry Nillson,,100,"12/20/16, 7:23 PM","11/24/20, 6:36 AM",Pop,,,,
813,Wouldn't It Be Nice,2:33,USA,Beach Boys,Beach Boys Greatest Hits,221,"12/20/16, 7:05 PM","2/14/21, 12:46 PM",Rock,,,,
814,Red Rubber Ball,2:17,USA,The Cyrkle,,209,"12/20/16, 6:58 PM","7/3/21, 6:07 PM",Oldies,,,,
815,I Get Around,2:09,USA,Beach Boys,Beach Boys Greatest Hits,130,"12/5/16, 9:38 PM","9/21/21, 4:07 PM",Pop,,,,
816,Proper Education,3:33,SWE,Eric Prydz,,95,"12/1/16, 9:24 PM","3/12/21, 10:19 AM",Dance,,,,
817,All The Small Things,2:49,USA,Blink-182,,76,"12/1/16, 8:45 PM","1/9/20, 4:41 PM",Alternative,,,,
818,Life on Mars,3:46,UK,David Bowie,Best of Bowie,72,"12/1/16, 8:39 PM","4/27/20, 12:37 PM",Pop,,,,
819,Fat violent dykes,3:50,USA,Rucka Rucka Ali,,115,"12/1/16, 8:34 PM","1/22/21, 9:03 AM",Comedy,,,,
820,I got you babe,3:08,USA,Sonny & Cher,,76,"11/28/16, 10:30 PM","7/29/21, 11:01 AM",Pop,,,,
821,San Quentin,2:23,USA,Johnny Cash,Johnny Cash,71,"11/28/16, 8:56 AM","10/14/19, 6:27 PM",Country,,,,
822,I Specialize In Love,7:15,USA,Sharon Brown,,62,"11/28/16, 8:33 AM","4/25/20, 9:29 PM",Disco,,,,
823,Bridge Over Troubled Water,4:52,USA,Simon and Garfunkel,The Graduate-Soundtrack,71,"11/28/16, 8:32 AM","11/22/20, 3:10 PM",Folk,,,,
824,Harvest moon,4:53,CA,Neil Young,,99,"11/28/16, 8:29 AM","9/10/21, 1:46 PM",Alternative,,,,
825,L'empire Du Côté Obscur,4:27,FR,Iam Groupe,L'ecole du micro argent,195,"11/24/16, 7:57 PM","10/3/20, 8:17 PM",Hip Hop/Rap,,,,
826,La Cosecha,5:16,FR,Nicola Cruz,,70,"11/24/16, 6:53 PM","3/4/21, 6:19 AM",Electronic,,,,
827,Ca Fait Rire Les Oiseaux,3:39,FR,La Compagnie Creole,,181,"11/24/16, 6:48 PM","7/1/21, 9:42 AM",Variété française,,,,
828,The Boxer,5:09,USA,Simon and Garfunkel,The Graduate-Soundtrack,107,"11/15/16, 9:22 AM","11/19/20, 7:21 PM",Folk,,,,
829,Ironic,3:50,CA,Alanis Morissette,Jagged Little Pill,87,"11/10/16, 2:10 PM","7/30/20, 9:04 AM",Alternative,,,,
830,"Poison {Radio 1, Live}",4:40,UK,The Prodigy,,95,"11/7/16, 12:02 AM","7/25/20, 1:34 AM",Electronic,,,,
831,Desaparecido,3:49,FR,Manu Chao,,138,"11/6/16, 11:51 PM","11/17/20, 5:53 PM",Latin,,,,
832,Le plus beau cul du monde,2:36,FR,Odezenne,Rien,74,"10/30/16, 1:39 PM","10/22/21, 10:07 AM",Hip Hop/Rap,,,,
833,Represent Cuba,3:47,FR,Orishas,,72,"10/30/16, 1:36 PM","5/9/21, 5:52 PM",Hip Hop/Rap,,,,
834,Limbo,3:45,USA,Daddy Yankee,,91,"10/30/16, 1:36 PM","7/16/21, 5:26 AM",Latin,,,,
835,Travesuras,3:15,COL,Nicky Jam,,85,"10/30/16, 1:01 PM","4/29/20, 6:10 PM",Latin,,,,
836,Let Me Love You,3:26,FR,Dj Snake,Dj Snake Hits,69,"10/30/16, 12:48 PM","2/23/20, 2:46 PM",Dance,,,,
837,Alakazam,5:12,FR,Justice,Woman,72,"10/30/16, 12:44 PM","5/24/21, 3:33 PM",Electronic,,,,
838,International Love (feat. Chris Brown),3:44,USA,Pitbull & Chris Brown,,118,"10/16/16, 8:38 PM","2/14/21, 2:45 PM",Pop,,,,
839,Your Body Is A Wonderland,4:10,USA,John Mayer,,63,"10/16/16, 8:24 PM","5/8/20, 12:56 PM",Pop,,,,
840,We like to Party!,3:45,NL,Vengaboys,,74,"10/6/16, 11:49 AM","1/15/21, 5:45 AM",Dance,,,,
841,Around the world,3:18,DE,ATC,,66,"10/5/16, 11:36 PM","5/6/20, 6:59 PM",Europop,,,,
842,The Flood,4:38,UK,Take That,,121,"10/5/16, 11:25 PM","9/16/21, 8:25 PM",Britpop,,,,
843,Hiya Hiya,3:18,DZ,Cheb Khaled feat Pitbull,,184,"9/27/16, 9:58 PM","8/3/21, 4:11 PM",Arabic,,,,
844,Alors On Danse,3:31,FR,Stromae,,67,"9/27/16, 9:51 PM","7/3/21, 12:08 PM",Variete Francaise,,,,
845,Papaoutai,3:53,FR,Stromae,,64,"9/27/16, 9:47 PM","4/29/20, 9:01 PM",Variete Francaise,,,,
846,It's A Beautiful Day,3:19,CA,Michael Bublé,,138,"9/27/16, 9:15 PM","3/27/21, 10:00 AM",Pop,,,,
847,Wherever You Will Go,3:27,USA,The Calling,,66,"9/27/16, 8:55 PM","3/25/21, 7:14 PM",Rock,,,,
848,Somebody To Love,3:02,USA,Jefferson Airplane,,54,"9/27/16, 8:55 PM","4/25/20, 3:32 PM",Rock,,,,
849,White Rabbit,2:31,USA,Jefferson Airplane,,51,"9/27/16, 8:46 PM","7/17/21, 10:30 AM",Psychedlic Rock,,,,
850,Super Trouper,4:11,SWE,ABBA,Gold - Greatest Hits,93,"9/25/16, 4:56 PM","8/13/21, 3:02 AM",Pop,,,,
851,Fernando,4:13,SWE,ABBA,Gold - Greatest Hits,70,"9/25/16, 4:56 PM","5/29/21, 5:35 PM",Pop,,,,
852,Safe And Sound (Audio),5:51,FR,Justice,Woman,86,"9/16/16, 1:45 PM","8/11/20, 1:13 PM",Electronic,,,,
853,Miami,3:18,USA,Will Smith,Will Smith: Greatest Hits,65,"9/16/16, 1:36 PM","12/25/20, 8:04 PM",Hip Hop/Rap,,,,
854,America,3:38,USA,Simon and Garfunkel,The Graduate-Soundtrack,90,"9/16/16, 1:10 PM","7/11/20, 7:53 PM",Folk,,,,
855,Mrs. Robinson,4:04,USA,Simon and Garfunkel,The Graduate-Soundtrack,92,"9/16/16, 1:04 PM","5/16/20, 11:31 AM",Folk,,,,
856,Hold the Line,3:57,USA,Toto,,57,"9/14/16, 10:53 AM","10/20/19, 8:04 PM",Soft Rock,,,,
857,Any Way You Want It,3:25,USA,Journey,Journey: Greatest Hits,45,"9/14/16, 10:51 AM","10/20/20, 6:51 PM",Rock,,,,
858,Separate Ways (Worlds Apart),5:24,USA,Journey,Journey: Greatest Hits,61,"9/14/16, 10:50 AM","7/20/21, 2:50 PM",Soft Rock,,,,
859,Faithfully,4:27,USA,Journey,Journey: Greatest Hits,51,"9/14/16, 10:46 AM","2/29/20, 5:38 PM",Soft Rock,,,,
860,Who's Crying Now,4:56,USA,Journey,Journey: Greatest Hits,34,"9/14/16, 10:46 AM","10/10/19, 7:30 PM",Soft Rock,,,,
861,Kiss On My List,4:30,USA,Hall & Oates,The Very Best of Hall & Oates,72,"9/14/16, 10:41 AM","4/1/21, 11:43 AM",Pop,,,,
862,Have you ever seen the rain ?,2:39,USA,Creedence Clearwater Revival,Recollection,76,"9/13/16, 9:30 AM","5/24/21, 8:39 PM",Pop,,,,
863,It's Raining Again,4:24,UK,Supertramp,Famous Last Words,316,"9/13/16, 9:14 AM","6/1/21, 6:41 PM",Soft Rock,,,,
864,Give a little bit,4:07,UK,Supertramp,Breakfast In America (Deluxe Edition) [Remastered],71,"9/13/16, 9:13 AM","6/5/21, 2:04 PM",Soft Rock,,,,
865,The Logical Song,4:08,UK,Supertramp,Breakfast In America (Deluxe Edition) [Remastered],102,"9/13/16, 9:00 AM","3/30/21, 7:05 PM",Soft Rock,,,,
866,SOS,3:24,SWE,ABBA,Gold - Greatest Hits,94,"9/13/16, 8:58 AM","4/11/21, 5:19 PM",Pop,,,,
867,Waterloo,2:49,SWE,ABBA,Gold - Greatest Hits,128,"9/13/16, 8:44 AM","4/11/21, 5:25 PM",Pop,,,,
868,Mamma Mia,3:35,SWE,ABBA,Gold - Greatest Hits,73,"9/13/16, 8:40 AM","8/26/20, 8:20 PM",Pop,,,,
869,Voulez-Vous,5:09,SWE,ABBA,Gold - Greatest Hits,47,"9/13/16, 8:39 AM","7/24/20, 3:34 PM",Pop,,,,
870,"Knowing me, Knowing you",4:04,SWE,ABBA,Gold - Greatest Hits,205,"9/13/16, 8:34 AM","6/10/21, 6:52 AM",Pop,,,,
871,Total Eclipse of the Heart,5:32,UK,Bonnie Tyler,,42,"9/5/16, 3:48 PM","6/4/20, 8:36 PM",Pop,,,,
872,The Safety Dance ( Original ),2:42,CA,Men Without Hats,,44,"9/5/16, 3:20 PM","5/24/21, 6:37 PM",Pop,,,,
873,In Da Club,3:44,ITA,50 cent & Benny Bennassi,,56,"9/5/16, 3:07 PM","9/27/21, 2:41 PM",Dance,,,,
874,Thinking Out Loud,4:57,USA,Ed Sheeran,,25,"9/4/16, 2:49 PM","10/28/19, 9:49 PM",Alternative,,,,
875,Changes,3:31,UK,David Bowie,Best of Bowie,29,"9/4/16, 2:36 PM","5/31/20, 7:53 PM",Pop,,,,
876,Giorgio by Moroder (Daft Punk cover),7:06,FR,Chris Manias & Daft Punk,Giorgio - Remixes,39,"9/4/16, 11:27 AM","7/27/20, 9:30 AM",Electronic,,,,
877,I Just Wanna,4:11,USA,Elijah Blake,,26,"9/3/16, 5:02 PM","9/28/19, 10:58 AM",Hip Hop/Rap,,,,
878,Broccoli feat. Lil Yachty,3:50,USA,Big Baby D.R.A.M,,33,"9/3/16, 12:01 PM","7/23/20, 3:08 PM",Hip Hop/Rap,,,,
879,Rich Girl,2:24,USA,Hall & Oates,The Very Best of Hall & Oates,73,"8/10/16, 9:15 AM","8/5/21, 1:45 PM",Pop,,,,
880,You Make My Dreams Come True,3:05,USA,Hall & Oates,The Very Best of Hall & Oates,37,"8/10/16, 9:15 AM","10/24/19, 4:19 PM",Pop,,,,
881,Pretty Fly (For A White Guy) - The Offspring,3:08,USA,The Offspring,,24,"8/10/16, 9:13 AM","5/7/20, 1:16 PM",Hip Hop/Rap,,,,
882,Middle ft. Bipolar Sunshine,3:40,FR,Dj Snake,Dj Snake Hits,31,"8/10/16, 9:11 AM","8/26/20, 8:24 PM",Dance,,,,
883,Der Fuehrer's Face,1:49,USA,Disney,,29,"8/2/16, 10:06 AM","11/13/19, 11:38 PM",Soundtrack,,,,
884,Ma Quale Idea,6:58,ITA,Nassau,,22,"7/31/16, 11:10 AM","9/29/21, 6:09 PM",Dance,,,,
885,Fields Of Gold,3:39,UK,Sting,The Very Best of Sting & The Police,47,"7/26/16, 9:59 AM","2/9/20, 4:52 PM",Pop,,,,
886,That's The Way (I Like It),3:04,USA,KC & The Sunshine Band,The Best of KC & The Sunshine Band,26,"7/23/16, 6:34 PM","12/18/20, 5:52 AM",Disco,,,,
887,The Hustle,3:46,USA,Van McCoy,,45,"7/23/16, 6:32 PM","10/3/21, 6:56 PM",Disco,,,,
888,Copacabana,5:49,USA,Barry Manilow,,74,"7/17/16, 6:02 PM","5/29/21, 5:23 PM",Disco,,,,
889,Man in black,2:50,USA,Johnny Cash,Johnny Cash,71,"7/17/16, 5:58 PM","7/3/21, 12:14 PM",Country,,,,
890,Hot Jazzybelle,3:37,CA,Kaytranada,,40,"7/10/16, 9:45 PM","3/13/20, 12:45 PM",Electronic,,,,
891,S'faire enculer,3:47,FR,George Brassens,,45,"7/2/16, 10:44 AM","6/28/20, 11:06 PM",Variete Francaise,,,,
892,Hymn For The Weekend,3:47,UK,Coldplay,A Head Full of Dreams,83,"6/26/16, 4:40 PM","11/22/20, 1:51 PM",Alternative,,,,
893,Up&Up,4:11,UK,Coldplay,A Head Full of Dreams,68,"6/26/16, 8:44 AM","10/19/20, 6:20 PM",Alternative,,,,
894,Atlantis Is Calling (S.O.S. For Love),3:07,DE,Modern Talking,Modern Talking,80,"6/25/16, 3:41 PM","6/11/21, 11:58 AM",Pop,,,,
895,Giorgio By Moroder ( Bootleg Remix),4:46,FR,Giorgio Moroder and Daft Punk,Giorgio - Remixes,58,"6/23/16, 9:14 AM","7/29/21, 10:51 AM",Dance,,,,
896,Rivers of Babylon,4:20,DE,Boney M.,,78,"6/21/16, 9:19 AM","3/22/20, 1:06 PM",Disco,,,,
897,Everybody knows,5:30,CA,Leonard Cohen,,36,"6/1/16, 3:33 PM","3/31/21, 7:08 PM",Alternative,,,,
898,Moskau,4:27,DE,Dschinghis Khan,,29,"6/1/16, 3:32 PM","3/26/21, 5:57 AM",Pop,,,,
899,You Can Win If You Want,3:54,DE,Modern Talking,Modern Talking,62,"5/24/16, 3:43 PM","4/8/21, 6:39 AM",Pop,,,,
900,Desire,2:41,USA,Pass The 40,Desire,115,"5/24/16, 8:43 AM","10/24/21, 12:16 PM",Electronic,,,,
901,Si Tu Vois Ma Mère,3:17,USA,Sidney Bechet,,53,"5/22/16, 10:57 AM","4/4/21, 8:50 AM",Jazz,,,,
902,Ma petite entreprise,8:30,FR,Tryo,,44,"5/21/16, 11:55 AM","1/26/20, 6:39 PM",Variete Francaise,,,,
903,Geronimo's Cadillac,3:16,DE,Modern Talking,Modern Talking,52,"5/8/16, 1:18 PM","10/10/19, 8:57 PM",Pop,,,,
904,America,7:59,ITA,Dusty Kid,,36,"5/8/16, 1:00 PM","5/29/21, 5:43 PM",Electronic,,,,
905,Moto Perpetuo,6:15,ITA,Dusty Kid,,26,"5/8/16, 12:57 PM","4/10/21, 5:22 PM",Electronic,,,,
906,Here Comes The Techno,7:13,ITA,Dusty Kid,,21,"5/8/16, 12:56 PM","10/12/21, 11:53 AM",Electronic,,,,
907,Never Seen A Man Cry,4:32,USA,Scarface,,18,"5/8/16, 12:52 PM","5/7/20, 3:45 PM",Hip Hop/Rap,,,,
908,Mothership reconnection (Daft Punk remix),4:01,FR,Daft Punk,"Musique, Vol. 1 (1993 - 2005)",48,"5/8/16, 12:42 PM","6/10/20, 6:19 PM",Electronic,,,,
909,Indo Silver Club,4:35,FR,Daft Punk,Homework,36,"5/8/16, 12:29 PM","4/1/21, 12:47 PM",Electronic,,,,
910,High Fidelity,6:02,FR,Daft Punk,Homework,31,"5/8/16, 12:28 PM","5/3/20, 9:30 PM",Electronic,,,,
911,Disco Cubism (Daft Punk Remix),8:09,FR,I-Cube,Picnik Attack,32,"5/8/16, 12:14 PM","4/10/21, 9:47 PM",Dance,,,,
912,Ma liberté de penser,3:24,FR,Florent Pagny,,90,"4/27/16, 10:25 PM","7/7/21, 3:19 PM",Variete Francaise,,,,
913,"Je t'aimais, je t'aime et je t'aimerai",4:37,FR,Francis Cabrel,,27,"4/27/16, 10:22 PM","5/9/20, 11:34 AM",Variete Francaise,,,,
914,Trait pour trait,4:33,FR,Sniper,,13,"4/25/16, 2:16 PM","1/8/20, 9:44 PM",Hip Hop/Rap,,,,
915,Windmills of the Soul,1:41,USA,Kero One,,27,"4/25/16, 2:08 PM","7/23/20, 9:47 PM",Hip Hop/Rap,,,,
916,Libre style,1:52,FR,Soklak,1977,30,"4/25/16, 1:58 PM","6/26/21, 10:48 AM",Hip Hop/Rap,,,,
917,Frigga's Web,4:39,DE,Hagalaz Runedance,,10,"4/25/16, 1:30 PM","2/13/19, 5:39 PM",Soundtrack,,,,
918,Petit Pays,3:49,SR,Cesaria Evora,,17,"4/25/16, 1:30 PM","1/2/20, 9:29 AM",Variete Francaise,,,,
919,Querer,4:34,CA,Cirque du Soleil,,14,"4/25/16, 1:26 PM","2/18/20, 2:41 PM",Latin,,,,
920,The Boogie monster,2:51,USA,Gnarls Barkley,,18,"4/25/16, 1:25 PM","6/4/21, 7:51 PM",R & B,,,,
921,Who's Gonna Save My Soul,3:15,USA,Gnarls Barkley,,54,"4/25/16, 1:25 PM","11/18/21, 10:28 PM",R & B,,,,
922,"After ""L""",6:52,FR,Soklak,1977,15,"4/25/16, 1:23 PM","9/16/21, 6:32 PM",Hip Hop/Rap,,,,
923,14h du mat,2:14,FR,Soklak,1977,21,"4/25/16, 1:21 PM","5/20/21, 5:41 PM",Hip Hop/Rap,,,,
924,C'est Tout,7:49,FR,Guizmo,,16,"4/25/16, 1:19 PM","5/9/20, 12:28 PM",Hip Hop/Rap,,,,
925,Mes Frères,3:29,FR,TSR Crew,Passage Floute,65,"4/25/16, 1:17 PM","5/20/21, 9:21 PM",Hip Hop/Rap,,,,
926,"You're My Heart, You're My Soul '98",3:53,DE,Modern Talking,Modern Talking,83,"4/23/16, 11:24 PM","10/26/21, 10:14 AM",Pop,,,,
927,Cheri Cheri Lady,3:17,DE,Modern Talking,Modern Talking,30,"4/23/16, 7:27 PM","11/14/20, 5:38 PM",Europop,,,,
928,"You're My Heart, You're My Soul",3:15,DE,Modern Talking,Modern Talking,198,"4/23/16, 7:22 PM","6/4/21, 6:40 PM",Pop,,,,
929,Brother Louie,3:45,DE,Modern Talking,Modern Talking,56,"4/23/16, 7:22 PM","7/25/20, 10:34 PM",Pop,,,,
930,God Only Knows ( BBC),2:49,UK,BBC Music,,53,"4/23/16, 9:39 AM","2/17/20, 3:16 PM",Pop,,,,
931,Friedman vs Gramatik,6:13,FR,Benjamin Belllman,,21,"4/22/16, 11:56 PM","2/14/19, 6:27 PM",mashup,,,,
932,MacArthur Park,7:24,IE,Richard Harris,,30,"4/17/16, 9:44 PM","7/26/20, 12:12 AM",Soft Rock,,,,
933,Jurassic Park,3:57,USA,Weird Al Yankovich,,73,"4/17/16, 9:44 PM","6/17/20, 1:32 PM",Comedy,,,,
934,Friedman,2:30,FR,Benjamin Belllman,,72,"4/9/16, 1:02 PM","12/29/19, 12:28 AM",mashup,,,,
935,Let It Happen,7:54,AUS,Tame Impala,Currents,80,"4/8/16, 6:02 PM","5/5/21, 3:29 PM",Alternative,,,,
936,Bouche à lèvres,4:21,FR,Odezenne,Dolziger Str. 2,20,"4/8/16, 5:57 PM","7/17/20, 3:01 PM",Hip Hop/Rap,,,,
937,Souffle le vent,3:30,FR,Odezenne,Dolziger Str. 2,51,"4/8/16, 5:52 PM","3/12/21, 6:15 AM",Hip Hop/Rap,,,,
938,Just Jammin,6:40,SLO,Gramatik,,12,"4/1/16, 10:43 PM","8/28/20, 4:54 PM",Electronic,,,,
939,Quitte à t'aimer,5:13,FR,Hocus Pocus ft. Magil Malik,Place 54,40,"4/1/16, 12:19 PM","4/11/21, 5:03 PM",Hip Hop/Rap,,,,
940,The Windmills Of Your Mind,2:19,UK,Noel Harrison,,47,"4/1/16, 12:14 PM","1/23/21, 4:32 PM",Soundtrack,,,,
941,Paris (Lost Frequencies Remix),3:54,FR,Antoine Mahe,Antoine Mahe,20,"3/25/16, 1:32 PM","6/14/21, 4:32 PM",Dance,,,,
942,Scratches,4:20,USA,John Frusciante,,13,"3/25/16, 1:29 PM","6/24/20, 2:46 PM",Rock,,,,
943,Cake By The Ocean,3:39,USA,DNCE,,40,"3/21/16, 11:12 AM","5/3/20, 3:17 PM",Pop,,,,
944,harmonica,4:46,CN,Tong Song,,13,"3/20/16, 10:43 PM","5/20/21, 9:15 PM",Pop,,,,
945,Adventure of a Lifetime,4:24,UK,Coldplay,A Head Full of Dreams,38,"3/20/16, 10:23 PM","12/30/19, 2:26 PM",Alternative,,,,
946,Green fields,5:26,CN,Ton Song,,10,"3/20/16, 10:06 PM","8/22/20, 12:37 PM",Pop,,,,
947,Stressed Out,3:20,USA,Twenty One Pilots,,12,"3/20/16, 9:41 PM","11/6/20, 12:23 PM",Alternative,,,,
948,I took a pill in Ibiza,3:16,USA,Mike Posner,,22,"3/20/16, 9:40 PM","7/11/20, 12:25 PM",Dance,,,,
949,God Only Knows,2:43,USA,Beach Boys,Beach Boys Greatest Hits,89,"3/20/16, 9:00 PM","4/1/21, 5:53 PM",Pop,,,,
950,Ethno techno,5:57,UK,4t thieves,,26,"3/18/16, 1:15 PM","6/11/21, 11:54 AM",Dance,,,,
951,Georgia On My Mind,3:54,USA,Ray Charles,,31,"3/14/16, 2:25 PM","1/30/21, 12:50 PM",Jazz,,,,
952,Linger,4:36,IE,The Cranberries,,16,"3/14/16, 12:00 PM","11/8/20, 12:08 PM",Alternative,,,,
953,Zombie,5:15,IE,The Cranberries,,19,"3/14/16, 12:00 PM","7/3/21, 11:27 AM",Alternative,,,,
954,La Lune Rousse,3:47,FR,Fakear,La Lune Rousse,22,"3/14/16, 11:56 AM","5/31/20, 7:15 PM",Electronic,,,,
955,L' Amérique,2:25,FR,Joe Dassin,Joe Dassin,51,"3/14/16, 11:51 AM","4/8/21, 6:50 AM",Variete Francaise,,,,
956,Don't Worry Baby,2:45,USA,Beach Boys,Beach Boys Greatest Hits,194,"3/12/16, 10:47 AM","6/14/21, 4:36 PM",Pop,,,,
957,Sympathy for the Devil,6:24,UK,Rolling Stones,,42,"3/12/16, 10:25 AM","8/11/21, 3:40 AM",Rock,,,,
958,Stuck In The Middle With You,3:27,UK,Stealers Wheel,,62,"3/12/16, 10:18 AM","11/28/20, 3:32 PM",Rock,,,,
959,The Passenger,4:44,USA,Iggy Pop,,47,"3/12/16, 10:15 AM","6/2/20, 5:47 PM",Rock,,,,
960,All Night,2:45,AUT,Parov Stelar,,26,"3/12/16, 10:09 AM","7/13/20, 4:25 PM",Electroswing,,,,
961,Wayne,10:06,USA,John Frusciante,,10,"3/12/16, 9:55 AM","11/10/20, 7:48 AM",Rock,,,,
962,I got stripes,2:11,USA,Johnny Cash,Johnny Cash,174,"3/6/16, 11:49 AM","11/11/21, 7:49 PM",Country,,,,
963,La Bohème ( Tonio Version),4:03,FR,Charles Aznavour,,47,"3/5/16, 7:59 PM","7/23/21, 10:22 PM",Variete Francaise,,,,
964,Girl You'll Be a Woman Soon,3:08,USA,Urge Overkill,,48,"3/5/16, 7:55 PM","2/13/20, 3:25 PM",Rock,,,,
965,You And Your Girl,3:36,FR,Allure,,37,"3/4/16, 9:24 PM","9/14/21, 3:09 PM",Electronic,,,,
966,The Apl Song,2:55,USA,Black Eyed Peas,,48,"3/4/16, 9:03 PM","7/5/20, 5:15 PM",Hip Hop/Rap,,,,
967,Laid,2:45,UK,James,,58,"3/4/16, 8:57 PM","9/10/21, 8:59 PM",Alternative,,,,
968,Almarita,4:06,FR,La Rue Ketanou,Les Cigales,39,"3/4/16, 8:51 PM","7/27/21, 1:56 PM",Variete Francaise,,,,
969,Ma faute à toi,7:09,FR,La Rue Ketanou,Les Cigales,55,"3/4/16, 8:48 PM","7/27/20, 1:12 PM",Variete Francaise,,,,
970,Before The Beginning,9:02,USA,John Frusciante,,10,"3/4/16, 8:44 PM","11/10/20, 8:16 AM",Rock,,,,
971,Sur les Chemins de la Bohème - La Rue Ketanou,5:37,FR,La Rue Ketanou,Les Cigales,24,"3/4/16, 8:39 PM","5/8/20, 3:11 PM",Variete Francaise,,,,
972,Baila Me,3:47,FR,Gipsy Kings,Gipsy Kings Greatest Hits,17,"2/24/16, 1:19 PM","1/7/21, 7:33 PM",Latin,,,,
973,Greenwashing,3:03,FR,Tryo,Tryo,19,"2/18/16, 9:27 PM","7/17/21, 9:38 AM",Variete Francaise,,,,
974,Ladilafé,3:32,FR,Tryo,Tryo,34,"2/18/16, 9:21 PM","5/5/21, 2:53 PM",Variete Francaise,,,,
975,Krugman vs 1%,3:25,FR,Benjamin Belllman,,38,"2/11/16, 12:06 PM","1/23/20, 2:11 PM",mashup,,,,
976,Dungeon Sound,3:53,SLO,Gramatik,,25,"2/11/16, 11:14 AM","8/11/20, 12:51 PM",Electronic,,,,
977,The unfallen kingdom,3:48,SLO,Gramatik,,23,"2/10/16, 10:48 PM","7/18/21, 4:22 PM",Electronic,,,,
978,Vous les femmes,2:58,ESP,Julio Iglesias,,51,"2/10/16, 6:04 PM","3/12/21, 7:50 AM",Latin,,,,
979,Les Ricains,2:18,FR,Michel Sardou,,36,"2/10/16, 5:55 PM","4/10/21, 5:39 PM",Variete Francaise,,,,
980,Chewing gum,3:37,FR,Odezenne,OVNI,43,"2/9/16, 8:30 AM","5/20/21, 10:30 AM",Hip Hop/Rap,,,,
981,Diaporama,5:41,FR,Kartell,Riviera,27,"2/9/16, 8:26 AM","11/21/20, 4:56 PM",Dance,,,,
982,Cut To Black,3:21,NOR,Le Maitre,,29,"2/9/16, 8:20 AM","8/11/21, 1:39 AM",Electronic,,,,
983,Je Te Donne,3:59,FR,Jean Jacques Goldman,,43,"2/4/16, 10:04 AM","5/6/20, 2:19 PM",Variete Francaise,,,,
984,L'Aziza,4:22,FR,Daniel Balavoine,,52,"2/4/16, 9:54 AM","8/22/21, 1:09 PM",Variete Francaise,,,,
985,Les lacs du Connemara,6:03,FR,Michel Sardou,,95,"2/4/16, 9:49 AM","4/25/21, 9:10 AM",Variete Francaise,,,,
986,La Plus Belle Pour Aller Danser,2:39,FR,Sylvie Vartan,,26,"2/4/16, 9:37 AM","7/20/21, 3:20 PM",Variete Francaise,,,,
987,For me formidable,2:19,FR,Charles Aznavour,,28,"2/4/16, 9:28 AM","12/24/20, 2:39 PM",Variete Francaise,,,,
988,Nathalie,2:54,FR,Gilbert Bécaud,,34,"2/4/16, 9:20 AM","9/25/21, 6:04 PM",Variete Francaise,,,,
